IMG_2487yy.JPG,1/21/2024 15:08,Wenchang,214,This is the Wenchang rocket launching site. There are 2 launching pads. It is possible to buy tickets to see them up close but I am not allowed since I am a foriegnor.
IMG_2487.JPG,1/21/2024 15:37,Wenchang,216,Tongguling scenic map
IMG_2490.JPG,1/21/2024 15:55,Wenchang,217,On our way to Stone Park
IMG_2496.JPG,1/21/2024 16:38,Wenchang,222,"The rocks are huge here, looks prehistoric."
IMG_2511.JPG,1/21/2024 19:09,Wenchang,225,Dinner
IMG_2517.JPG,1/22/2024 12:43,Wenchang,229,Near hotel
IMG_2539.JPG,1/24/2024 16:10,Haikou,233,Drove to Haikou yesterday. Now we are at the Hilton in Haikou. Staying here one night to get easy access to airport.
IMG_2572.JPG,1/25/2024 21:42,GuangZhou,234,View from hotel room
IMG_2551.JPG,1/26/2024 12:52,GuangZhou,236,Food scene
IMG_2555.JPG,1/26/2024 15:28,GuangZhou,237,The hotel is just minutes from GuangZhou bridge leading to Ersha island. A little smaller than Roosevelt Island. It has this wonderful running path that totals 4.5 kilometer perimeter of the island
IMG_2558.JPG,1/26/2024 15:31,GuangZhou,238,"Map of Ersha Island. The smaller island to the right is HaiXin Island, great jogging all over."
IMG_2545.JPG,1/27/2024 7:45,GuangZhou,246,My favorite chinese tv show! Its called HaiDiXiaoZongDui or Army Team from the Sea Floor
IMG_2479.JPG,1/27/2024 14:28,GuangZhou,251,"A distinguishing feature of Guangzhou is the sidewalks. They are made of small tiles, and a braile functioning yellow line in the middle. Beware the sidwalks are not very flat, and you can easily trip if you are not careful."
IMG_2600.JPG,1/28/2024 12:35,GuangZhou,259,Lunch
IMG_2609.JPG,1/28/2024 20:09,GuangZhou,263,Had dinner at a Thai restaurant. Things got wild when the party across the room broke out into dance with the restaurant performers. It was awesome!
IMG_2617.JPG,1/28/2024 20:33,GuangZhou,264,The Thai restaurant had flower tea.
IMG_2621.JPG,1/29/2024 11:11,GuangZhou,268,"Other side of Ersha island. Weathers getting cold now, in the 50s."
IMG_2622.JPG,1/29/2024 11:12,GuangZhou,269,The Canton tower is an icon of Guangzhou.
IMG_2613.JPG,1/29/2024 11:13,GuangZhou,270,So Ersha Island is adjacent to HaiXinSha Island which hosted the 2010 Asian Games. This island is about half the size of Ersha Island.
IMG_2626.JPG,1/29/2024 11:17,GuangZhou,272,Haixin Games Park
IMG_2637.JPG,1/29/2024 11:38,GuangZhou,273,Haixin Games Park
IMG_2641.JPG,1/29/2024 15:02,GuangZhou,275,This is one of Guangzhous underground pedestrian tunnels. It crosses Guangzhou Avenue which is 8 lanes wide.
IMG_2648.JPG,1/29/2024 15:50,GuangZhou,276,China likes to remind you to be careful about a lot of things which is good but Beware of Crush?
IMG_2628.JPG,1/29/2024 19:25,GuangZhou,278,Canton Tower at night
IMG_2659.JPG,1/29/2024 20:05,GuangZhou,281,Haixin Games Park
IMG_2702.JPG,1/30/2024 15:09,GuangZhou,283,"The Asian Game opening ceremony stage. The seats contain the word ""GuangZhou!"""
IMG_2678.JPG,1/30/2024 15:13,GuangZhou,284,"This is HaiXin Square, a mile long wide pedestrian zone."
IMG_2684.JPG,1/30/2024 15:35,GuangZhou,289,"Reaching the end of HaiXin Square, a long walk…"
IMG_2686.JPG,1/30/2024 16:01,GuangZhou,291,"This is the Mall of the World, a mile long stretch of shops located underground of Haixin square. Imagine a whole city where all the shops were underground and above ground was all park."
IMG_2688.JPG,1/30/2024 16:09,GuangZhou,293,A pond in HaiXin Square. Its really a mile long pedestrian walkway. Not sure if the whole thing is the square of its called something else.
IMG_2695.JPG,1/30/2024 16:51,GuangZhou,299,Guangzhou Opera House
IMG_2705.JPG,1/30/2024 21:04,GuangZhou,303,This sport is pretty cool! Its like lacrosse except you pass and dribble with your hands like basetball.
IMG_2710.JPG,1/31/2024 15:12,Shenzhen,306,Took car service to drive to ShenZhen. The new hotel is at 60 ZhenHua Lu. This is the view from the hotel room.
IMG_2712.JPG,1/31/2024 15:49,Shenzhen,308,Street outside hotel.
IMG_2716.JPG,1/31/2024 16:42,Shenzhen,312,The game is free to play. Try to get the rings around the little bears. The 2 girls were so cute!
IMG_2717.JPG,1/31/2024 16:45,Shenzhen,313,We stayed next to the Yannan Station
IMG_2718.JPG,1/31/2024 16:46,Shenzhen,314,"Believe it or not, this is our hotel. Brand new hotel and building. The hotel is only a third of the building."
IMG_2719.JPG,1/31/2024 16:47,Shenzhen,315,Street near hotel.
IMG_2724.JPG,1/31/2024 17:29,Shenzhen,320,China leads the world in electrical vehicles. Its remarkable how quiet the motorbikes y are compared to NYC motorbikes.
IMG_2726.JPG,1/31/2024 21:28,Shenzhen,322,Looks like Ill be sharing my elevator ride with R2D2
IMG_2727.JPG,1/31/2024 21:54,Shenzhen,323,"Desert time. The letters on this  read KeAi KeAi or Cute, Cute"
IMG_2728.JPG,1/31/2024 22:03,Shenzhen,324,That is where we had desert.
IMG_2729.JPG,1/31/2024 22:03,Shenzhen,325,Food scene
IMG_2730.JPG,2/1/2024 8:27,Shenzhen,326,View from hotel room
IMG_2731.JPG,2/1/2024 10:59,Shenzhen,327,View from hotel room. Those mountains are Hong Kong
IMG_2733.JPG,2/1/2024 12:05,Shenzhen,329,Navigating the Shenzhen subway. Vera is my hero.
IMG_2734.JPG,2/1/2024 12:14,Shenzhen,331,"Chinas subways are new, clean, quiet. Such a joy to ride in."
IMG_2736.JPG,2/1/2024 12:36,Shenzhen,332,They even give you a choice of temperature. How cool is that?!
IMG_2738.JPG,2/1/2024 13:06,Shenzhen,334,We are back at NanShan Book City
IMG_2739.JPG,2/1/2024 13:33,Shenzhen,335,"This is actually in the bookstore. On the other side of the doors, is a quiet room to read."
IMG_2750.JPG,2/1/2024 14:35,Shenzhen,346,NanShan Book City Subway Station
IMG_2756.JPG,2/1/2024 19:59,Shenzhen,350,Ate in a Hunan restaurant. Our last meal in China :(
IMG_2757.JPG,2/1/2024 20:43,Shenzhen,351,New Years is beginning. Officially starts in 9 days.
IMG_2759.JPG,2/1/2024 23:08,Shenzhen,353,At BoAn airport. Heading home.
IMG_2762.JPG,2/2/2024 1:19,Shenzhen,354,Didn’t expect this at 1 in the morning.
yahoo_apple.jpg,2/12/2024,Misc,357,"The governemnt blocks most of the internet, including wikipedia, reuters, bbc, ny times, the only way I could get US news is from USA today."
